,Comment,Hate,clean_comment,Tokens,Length,devanagari
2413,Ek aurat ka rape ho gaya hai yaha wo use bhi politics me uska bachao kar rahi hai,1,ek aurat ka rape ho gaya hai yaha wo use bhi politics uska bachao kar rahi hai,"['ek', 'aurat', 'ka', 'rape', 'ho', 'gaya', 'hai', 'yaha', 'wo', 'use', 'bhi', 'politics', 'uska', 'bachao', 'kar', 'rahi', 'hai']",17,एक औरत का रपे हो गया है यहाँ वो उसे भी पॉलिटिक्स उसका बचाओ कर रही है
2414,Karani Sena ko rupiya chahiye de de Sanjay Leela.. Mamla pura Ho jayega e log jab ladkio pe rape hota hai tab kaha so jate hai....,0,karani sena ko rupiya chahiye de de sanjay leela mamla pura ho jayega e log jab ladkio pe rape hota hai tab kaha jate hai,"['karani', 'sena', 'ko', 'rupiya', 'chahiye', 'de', 'de', 'sanjay', 'leela', 'mamla', 'pura', 'ho', 'jayega', 'e', 'log', 'jab', 'ladkio', 'pe', 'rape', 'hota', 'hai', 'tab', 'kaha', 'jate', 'hai']",25,करनी सेना को रूपया चाहिए दे दे संजय लीला मामला पूरा हो जायेगा इ लोग जब लड़कीओ पे रपे होता है तब कहा जाते है
2415,Abhi 20 hi gye hai...aane waale election Mai dekhna...naamo nishan nhi rahega....aapne sabka viswas toda hai.....hate you,1,abhi hi gye haiaane waale election mai dekhnanaamo nishan nhi rahegaaapne sabka viswas toda haihate,"['abhi', 'hi', 'gye', 'haiaane', 'waale', 'election', 'mai', 'dekhnanaamo', 'nishan', 'nhi', 'rahegaaapne', 'sabka', 'viswas', 'toda', 'haihate']",15,अभी ही गए हैआने वाले इलेक्शन मई देख्ननामो निशान नहीं रहेगाअपने सबका विस्वास तोडा हैःते
2416,Mut toh Tu peeta h katwe sir tere baap jinhone tumhare baap dada ki jabardasti Muslim banaya tha tumhari MAA behen Ka rape Kiya tha camel Ka urine Dubai me tum peete ho,1,mut toh tu peeta h katwe sir tere baap jinhone tumhare baap dada ki jabardasti muslim banaya tha tumhari maa behen ka rape kiya tha camel ka urine dubai tum peete ho,"['mut', 'toh', 'tu', 'peeta', 'h', 'katwe', 'sir', 'tere', 'baap', 'jinhone', 'tumhare', 'baap', 'dada', 'ki', 'jabardasti', 'muslim', 'banaya', 'tha', 'tumhari', 'maa', 'behen', 'ka', 'rape', 'kiya', 'tha', 'camel', 'ka', 'urine', 'dubai', 'tum', 'peete', 'ho']",32,मूत तोह तू पीटा ह काटवे सर तेरे बाप जिन्होंने तुम्हारे बाप दादा की जबरदस्ती मुस्लिम बनाया था तुम्हारी माँ बेहेन का रपे किया था कैमल का यूरिन दुबई तुम पीते हो
2417,Am going to watch #Padmavaat...no matter wat my love fore deepika n ranveer and my #RESPECT for #ranipadmini will never end...@KarniSenaDelhi desh ki bahu betiyon me izzat ke liye lado... Bharat bandh tab karo jab desh me kisi ladki ka shoshan ho..rape ho...,0,going watch padmavaatno matter wat love fore deepika n ranveer respect ranipadmini never endUSER,"['going', 'watch', 'padmavaatno', 'matter', 'wat', 'love', 'fore', 'deepika', 'n', 'ranveer', 'respect', 'ranipadmini', 'never', 'endUSER']",14,गोइंग वाच पद्मावाटणो मटर वाट लव फोरे दीपिका न रणवीर रेस्पेक्ट राणिपद्मिनी नेवर ेंदूसर
2418,Hume aapse deshbhagti ka certificate ni chahiye. Aap haryana mai honrhe rape pe bhi kuch bolo. Ya apni naakami chhupane k liye iss film ka sahara le rhe ho. #khattaraSarkaarKeMantri,0,hume aapse deshbhagti ka certificate ni chahiye aap haryana mai honrhe rape pe bhi kuch bolo ya apni naakami chhupane k liye iss film ka sahara le rhe ho khattarasarkaarkemantri,"['hume', 'aapse', 'deshbhagti', 'ka', 'certificate', 'ni', 'chahiye', 'aap', 'haryana', 'mai', 'honrhe', 'rape', 'pe', 'bhi', 'kuch', 'bolo', 'ya', 'apni', 'naakami', 'chhupane', 'k', 'liye', 'iss', 'film', 'ka', 'sahara', 'le', 'rhe', 'ho', 'khattarasarkaarkemantri']",30,हमे आपसे देशभगति का सर्टिफिकेट नई चाहिए आप हरयाणा मई होरहे रपे पे भी कुछ बोलो या अपनी नाकामी छुपाने क लिए इस फिल्म का सहारा ले रहे हो खट्टरसरकारकेमंत्री
2419,"Ye kya guruji fake id banake aaye? I am not supporting that hutiya Khilji I hate those who r booking Padmavat tickets instead of #Kalakaadi , we want deal with Karni Sena , jo log Padmavat dekhne jayenge hum unhe jabardasti kaalakandi dikhayenge",1,ye kya guruji fake id banake aaye supporting hutiya khilji hate r booking padmavat tickets instead kalakaadi want deal karni sena jo log padmavat dekhne jayenge hum unhe jabardasti kaalakandi dikhayenge,"['ye', 'kya', 'guruji', 'fake', 'id', 'banake', 'aaye', 'supporting', 'hutiya', 'khilji', 'hate', 'r', 'booking', 'padmavat', 'tickets', 'instead', 'kalakaadi', 'want', 'deal', 'karni', 'sena', 'jo', 'log', 'padmavat', 'dekhne', 'jayenge', 'hum', 'unhe', 'jabardasti', 'kaalakandi', 'dikhayenge']",31,ये क्या गुरूजी फेक ईद बनके आये सपोर्टिंग हटिया खिलजी हेट र बुकिंग पद्मावत टिकट्स इंस्टेड कलाकादि वांट डील करनी सेना जो लोग पद्मावत देखने जायेंगे हम उन्हें जबरदस्ती कालकंदी दिखाएंगे
2420,"Arvind ji ,kya aap uss behan,beti ko juootha kehte hou,jis ko aap ke MLA ne Raasancard banne ke badle rape kiya tha,aap ko sharm aani chahiye jab aap bolten hain jhoothe kes main fassa diya,koi ourat jhooth bolegi kya mere sath rape hua.",1,arvind ji kya aap uss behanbeti ko juootha kehte houjis ko aap ke mla ne raasancard banne ke badle rape kiya thaaap ko sharm aani chahiye jab aap bolten hain jhoothe kes main fassa diyakoi ourat jhooth bolegi kya mere sath rape hua,"['arvind', 'ji', 'kya', 'aap', 'uss', 'behanbeti', 'ko', 'juootha', 'kehte', 'houjis', 'ko', 'aap', 'ke', 'mla', 'ne', 'raasancard', 'banne', 'ke', 'badle', 'rape', 'kiya', 'thaaap', 'ko', 'sharm', 'aani', 'chahiye', 'jab', 'aap', 'bolten', 'hain', 'jhoothe', 'kes', 'main', 'fassa', 'diyakoi', 'ourat', 'jhooth', 'bolegi', 'kya', 'mere', 'sath', 'rape', 'hua']",43,अरविन्द जी क्या आप उस बहनबेटी को जुवोथा कहते हौजीस को आप के मला ने रासनकार्ड बनने के बदले रपे किया थाप को शर्म आणि चाहिए जब आप बोलतें हैं झूठे केस मैं फसा दियाकोई ोुरत झूठ बोलेगी क्या मेरे साथ रपे हुआ
2421,Kabhi ja kar Kara lo to dard malum chal jayegi ki jinhe rape hua hai wo Kis dard or mansikta se gujar rahi hai ... is liye me kisi neta ( wo bhi egoist or uneducated ( samajik tor par)  )or actor ko nhi maanta Ye log k liye sirf aam inshaan kirdase badh kar Kuch nhi hai,1,kabhi ja kar kara lo dard malum chal jayegi ki jinhe rape hua hai wo kis dard mansikta se gujar rahi hai liye kisi neta wo bhi egoist uneducated samajik tor par actor ko nhi maanta ye log k liye sirf aam inshaan kirdase badh kar kuch nhi hai,"['kabhi', 'ja', 'kar', 'kara', 'lo', 'dard', 'malum', 'chal', 'jayegi', 'ki', 'jinhe', 'rape', 'hua', 'hai', 'wo', 'kis', 'dard', 'mansikta', 'se', 'gujar', 'rahi', 'hai', 'liye', 'kisi', 'neta', 'wo', 'bhi', 'egoist', 'uneducated', 'samajik', 'tor', 'par', 'actor', 'ko', 'nhi', 'maanta', 'ye', 'log', 'k', 'liye', 'sirf', 'aam', 'inshaan', 'kirdase', 'badh', 'kar', 'kuch', 'nhi', 'hai']",49,कभी जा कर करा लो दर्द मालूम चल जाएगी की जिन्हे रपे हुआ है वो किस दर्द मानसिकता से गुजर रही है लिए किसी नेता वो भी ईगोइस्ट ुनेदुकातेड़ सामाजिक तोर पर एक्टर को नहीं मानता ये लोग क लिए सिर्फ आम इन्शान किरदासे बढ़ कर कुछ नहीं है
2422,Tumari koi apni ladki hai jab uska rape hoga tab mai kaunga ki rape toh salo se ho rahe hai you darty women,0,tumari koi apni ladki hai jab uska rape hoga tab mai kaunga ki rape toh salo se ho rahe hai darty women,"['tumari', 'koi', 'apni', 'ladki', 'hai', 'jab', 'uska', 'rape', 'hoga', 'tab', 'mai', 'kaunga', 'ki', 'rape', 'toh', 'salo', 'se', 'ho', 'rahe', 'hai', 'darty', 'women']",22,तुम्हारी कोई अपनी लड़की है जब उसका रपे होगा तब मई काऊंगा की रपे तोह सालो से हो रहे है डर्टी वीमेन
2423,"Gashti ki bachi hay tu. Woh kanjar parliament jo zainab kay rape or qatal pay na jagi, wohi parliament lanat bhainy pay jag gyi. Or tera baap phoolon ki salamian lay raha hay helicopter say. Lanat tujh pay,terah bap pay, or tumhary supporters pay.",1,gashti ki bachi hay tu woh kanjar parliament jo zainab kay rape qatal pay na jagi wohi parliament lanat bhainy pay jag gyi tera baap phoolon ki salamian lay raha hay helicopter say lanat tujh payterah bap pay tumhary supporters pay,"['gashti', 'ki', 'bachi', 'hay', 'tu', 'woh', 'kanjar', 'parliament', 'jo', 'zainab', 'kay', 'rape', 'qatal', 'pay', 'na', 'jagi', 'wohi', 'parliament', 'lanat', 'bhainy', 'pay', 'jag', 'gyi', 'tera', 'baap', 'phoolon', 'ki', 'salamian', 'lay', 'raha', 'hay', 'helicopter', 'say', 'lanat', 'tujh', 'payterah', 'bap', 'pay', 'tumhary', 'supporters', 'pay']",41,गश्ती की बची है तू वह कंजर पार्लियामेंट जो ज़ैनब के रपे क़तल पाय न जगी वही पार्लियामेंट लानत भैणी पाय जग गयी तेरा बाप फूलों की सलमान ले रहा है हेलीकाप्टर से लानत तुझ पेटरः बाप पाय तुम्हारी सुप्पोर्तेर्स पाय
2424,"Tu bhi Zainab kay khoon or rape main brabar ka shareek hay. Teri baiti kay sath Allah na keray kabhi aisa ho..jo shaks Namoos e risalat ka mujrim hay, woh tera ishq hay, matlab NS teray liay Nabi Pak say berh ker hay...lanat teri paidaish pay and teray maan bap pay. Lanat lanat..",1,tu bhi zainab kay khoon rape main brabar ka shareek hay teri baiti kay sath allah na keray kabhi aisa hojo shaks namoos e risalat ka mujrim hay woh tera ishq hay matlab ns teray liay nabi pak say berh ker haylanat teri paidaish pay teray maan bap pay lanat lanat,"['tu', 'bhi', 'zainab', 'kay', 'khoon', 'rape', 'main', 'brabar', 'ka', 'shareek', 'hay', 'teri', 'baiti', 'kay', 'sath', 'allah', 'na', 'keray', 'kabhi', 'aisa', 'hojo', 'shaks', 'namoos', 'e', 'risalat', 'ka', 'mujrim', 'hay', 'woh', 'tera', 'ishq', 'hay', 'matlab', 'ns', 'teray', 'liay', 'nabi', 'pak', 'say', 'berh', 'ker', 'haylanat', 'teri', 'paidaish', 'pay', 'teray', 'maan', 'bap', 'pay', 'lanat', 'lanat']",51,तू भी ज़ैनब के खून रपे मैं बराबर का शरीक है तेरी बेटी के साथ अल्लाह न करे कभी ऐसा होजो शख्स नामूस इ रिसालत का मुजरिम है वह तेरा इश्क़ है मतलब नस तेरे लिए नबी पाक से बढ़ केर हैलनट तेरी पैदाइश पाय तेरे मान बाप पाय लानत लानत
2425,Ye log rape ko jurm mantey kahan hain sahab.. In k nazdiq in ka hr shitani amal jaez hai,1,ye log rape ko jurm mantey kahan hain sahab k nazdiq ka hr shitani amal jaez hai,"['ye', 'log', 'rape', 'ko', 'jurm', 'mantey', 'kahan', 'hain', 'sahab', 'k', 'nazdiq', 'ka', 'hr', 'shitani', 'amal', 'jaez', 'hai']",17,ये लोग रपे को जुर्म मानते कहाँ हैं साहब क नज़दीक का हर शीतनी अमल जाएज़ है
2426,I hate my university koi us jagah ko aag laga dey.,1,hate university koi us jagah ko aag laga dey,"['hate', 'university', 'koi', 'us', 'jagah', 'ko', 'aag', 'laga', 'dey']",9,हेट यूनिवर्सिटी कोई उस जगह को आग लगा डे
2427,Ye bhai ke rape aur behan ke chori wale jawab sunne wale patrakar hain.,1,ye bhai ke rape aur behan ke chori wale jawab sunne wale patrakar hain,"['ye', 'bhai', 'ke', 'rape', 'aur', 'behan', 'ke', 'chori', 'wale', 'jawab', 'sunne', 'wale', 'patrakar', 'hain']",14,ये भाई के रपे और बहिन के चोरी वाले जवाब सुनने वाले पत्रकार हैं
2428,Yhan bat hate ki horhi hai.,0,yhan bat hate ki horhi hai,"['yhan', 'bat', 'hate', 'ki', 'horhi', 'hai']",6,यहां बात हेट की होरही है
2429,"Aarz kiya hai, station peh gaadi aksar late hoti hai, station peh gaadi aksar late hoti hai; jisse love hota hai, ussi se hate hoti hai!  Mera rudy #Ishqbaaaz",0,aarz kiya hai station peh gaadi aksar late hoti hai station peh gaadi aksar late hoti hai jisse love hota hai ussi se hate hoti hai mera rudy ishqbaaaz,"['aarz', 'kiya', 'hai', 'station', 'peh', 'gaadi', 'aksar', 'late', 'hoti', 'hai', 'station', 'peh', 'gaadi', 'aksar', 'late', 'hoti', 'hai', 'jisse', 'love', 'hota', 'hai', 'ussi', 'se', 'hate', 'hoti', 'hai', 'mera', 'rudy', 'ishqbaaaz']",29,ार्ज़ किया है स्टेशन पेह गाडी अक्सर लेट होती है स्टेशन पेह गाडी अक्सर लेट होती है जिससे लव होता है उसी से हेट होती है मेरा ृदय इश्क़बाएज़
